MSA,city,state_id,lat,lng,MSA
"Scipio, IN",Scipio,IN,39.0771,-85.716,"Scipio, IN"
"Chili, WI",Chili,WI,44.6296,-90.3583,"Chili, WI"
"Blomkest, MN",Blomkest,MN,44.9428,-95.0235,"Blomkest, MN"
"Northwood, PA",Northwood,PA,40.6864,-78.2272,"Northwood, PA"
"Castalia, IA",Castalia,IA,43.1126,-91.677,"Castalia, IA"
"Lutak, AK",Lutak,AK,59.3997,-135.6314,"Lutak, AK"
"Swaledale, IA",Swaledale,IA,42.9765,-93.3154,"Swaledale, IA"
"Silver City, NV",Silver City,NV,39.2639,-119.6356,"Silver City, NV"
"Downieville, CA",Downieville,CA,39.5701,-120.8213,"Downieville, CA"
"Summertown, GA",Summertown,GA,32.7458,-82.2763,"Summertown, GA"
"Kohls Ranch, AZ",Kohls Ranch,AZ,34.321,-111.0838,"Kohls Ranch, AZ"
"Greenbush, WI",Greenbush,WI,43.7778,-88.0902,"Greenbush, WI"
"La Platte, NE",La Platte,NE,41.0718,-95.9255,"La Platte, NE"
"Kickapoo Tribal Center, KS",Kickapoo Tribal Center,KS,39.6723,-95.6452,"Kickapoo Tribal Center, KS"
"Chester, AR",Chester,AR,35.6778,-94.1778,"Chester, AR"
"Boyd, MN",Boyd,MN,44.8512,-95.9008,"Boyd, MN"
"McDonald, KS",McDonald,KS,39.7847,-101.3703,"McDonald, KS"
"Rockville, MO",Rockville,MO,38.0713,-94.0803,"Rockville, MO"
"Campus, IL",Campus,IL,41.0246,-88.3073,"Campus, IL"
"Regent, ND",Regent,ND,46.4222,-102.5581,"Regent, ND"
"Reddick, IL",Reddick,IL,41.0985,-88.2486,"Reddick, IL"
"Rockbridge, IL",Rockbridge,IL,39.2693,-90.2066,"Rockbridge, IL"
"Montezuma, OH",Montezuma,OH,40.4892,-84.5497,"Montezuma, OH"
"Calumet, IA",Calumet,IA,42.945,-95.5514,"Calumet, IA"
"Cedar Crest, OK",Cedar Crest,OK,36.1215,-95.1663,"Cedar Crest, OK"
"Harris, IA",Harris,IA,43.4435,-95.4371,"Harris, IA"
"Mettler, CA",Mettler,CA,35.0635,-118.9729,"Mettler, CA"
"Clontarf, MN",Clontarf,MN,45.377,-95.677,"Clontarf, MN"
"Hurdland, MO",Hurdland,MO,40.1489,-92.3034,"Hurdland, MO"
"Page, WV",Page,WV,38.0506,-81.2717,"Page, WV"
"Washington, NE",Washington,NE,41.3977,-96.2075,"Washington, NE"
"Clearmont, WY",Clearmont,WY,44.6399,-106.3812,"Clearmont, WY"
"Villarreal, TX",Villarreal,TX,26.3072,-98.6443,"Villarreal, TX"
"Twin Oaks, OK",Twin Oaks,OK,36.1927,-94.8217,"Twin Oaks, OK"
"Rush Center, KS",Rush Center,KS,38.4649,-99.3109,"Rush Center, KS"
"Gillham, AR",Gillham,AR,34.1686,-94.3145,"Gillham, AR"
"Maxville, MT",Maxville,MT,46.476,-113.2355,"Maxville, MT"
"Gulf, NC",Gulf,NC,35.5597,-79.2807,"Gulf, NC"
"Randolph, KS",Randolph,KS,39.4289,-96.7598,"Randolph, KS"
"Bowman, TN",Bowman,TN,36.0586,-85.0305,"Bowman, TN"
"Bieber, CA",Bieber,CA,41.1251,-121.1336,"Bieber, CA"
"Coldfoot, AK",Coldfoot,AK,67.2475,-150.1079,"Coldfoot, AK"
"Grayson, OK",Grayson,OK,35.5053,-95.8718,"Grayson, OK"
"Iuka, KS",Iuka,KS,37.729,-98.7327,"Iuka, KS"
"Rutland, ND",Rutland,ND,46.0543,-97.5068,"Rutland, ND"
"Alderpoint, CA",Alderpoint,CA,40.1614,-123.6157,"Alderpoint, CA"
"Sanford, TX",Sanford,TX,35.7027,-101.5318,"Sanford, TX"
"Arkdale, WI",Arkdale,WI,44.0253,-89.8861,"Arkdale, WI"
"Kirwin, KS",Kirwin,KS,39.6698,-99.1217,"Kirwin, KS"
"Elba, MN",Elba,MN,44.0864,-92.0181,"Elba, MN"
"Hillsboro, MD",Hillsboro,MD,38.9168,-75.9413,"Hillsboro, MD"
"Coates, MN",Coates,MN,44.716,-93.0323,"Coates, MN"
"Hobson, AL",Hobson,AL,31.4836,-88.1513,"Hobson, AL"
"Pentress, WV",Pentress,WV,39.7101,-80.1685,"Pentress, WV"
"Moorland, IA",Moorland,IA,42.4414,-94.2954,"Moorland, IA"
"Brooktree Park, ND",Brooktree Park,ND,47.0038,-96.8961,"Brooktree Park, ND"
"Tall Timber, CO",Tall Timber,CO,40.0151,-105.3498,"Tall Timber, CO"
"Kensal, ND",Kensal,ND,47.3001,-98.7322,"Kensal, ND"
"Avon, MT",Avon,MT,46.6264,-112.582,"Avon, MT"
"Randolph, IA",Randolph,IA,40.8734,-95.5647,"Randolph, IA"
"Clearmont, MO",Clearmont,MO,40.5082,-95.0326,"Clearmont, MO"
"Marquette, WI",Marquette,WI,43.7464,-89.1384,"Marquette, WI"
"Allensville, KY",Allensville,KY,36.7163,-87.0683,"Allensville, KY"
"Ronco, PA",Ronco,PA,39.8686,-79.921,"Ronco, PA"
"Cornish, OK",Cornish,OK,34.1637,-97.5967,"Cornish, OK"
"Yogaville, VA",Yogaville,VA,37.6654,-78.6946,"Yogaville, VA"
"Osage, OK",Osage,OK,36.2948,-96.4179,"Osage, OK"
"Ogden, AR",Ogden,AR,33.5859,-94.0469,"Ogden, AR"
"Henderson Point, MS",Henderson Point,MS,30.3153,-89.2864,"Henderson Point, MS"
"Fulton, KS",Fulton,KS,38.0098,-94.7196,"Fulton, KS"
"Monroe, SD",Monroe,SD,43.4865,-97.2166,"Monroe, SD"
"Reasnor, IA",Reasnor,IA,41.5789,-93.0229,"Reasnor, IA"
"McClelland, IA",McClelland,IA,41.3315,-95.6815,"McClelland, IA"
"Fenwood, WI",Fenwood,WI,44.8658,-90.0146,"Fenwood, WI"
"Haena, HI",Haena,HI,22.2186,-159.561,"Haena, HI"
"Graham, MO",Graham,MO,40.2013,-95.0404,"Graham, MO"
"Flournoy, CA",Flournoy,CA,39.9284,-122.4461,"Flournoy, CA"
"Pitkas Point, AK",Pitkas Point,AK,62.0374,-163.2681,"Pitkas Point, AK"
"Kingston, UT",Kingston,UT,38.2067,-112.1793,"Kingston, UT"
"Havensville, KS",Havensville,KS,39.5114,-96.0763,"Havensville, KS"
"Crab Orchard, IL",Crab Orchard,IL,37.7249,-88.8059,"Crab Orchard, IL"
"Cranberry Lake, NY",Cranberry Lake,NY,44.2063,-74.8426,"Cranberry Lake, NY"
"Ulm, AR",Ulm,AR,34.5762,-91.4617,"Ulm, AR"
"Bear Lake, PA",Bear Lake,PA,41.9934,-79.5014,"Bear Lake, PA"
"Bolivia, NC",Bolivia,NC,34.0699,-78.1472,"Bolivia, NC"
"Middletown, MO",Middletown,MO,39.1286,-91.4139,"Middletown, MO"
"Redbird, OK",Redbird,OK,35.8871,-95.5872,"Redbird, OK"
"Monmouth, IA",Monmouth,IA,42.0751,-90.8822,"Monmouth, IA"
"Ruby, AK",Ruby,AK,64.7233,-155.5006,"Ruby, AK"
"Alpine, AZ",Alpine,AZ,33.846,-109.1431,"Alpine, AZ"
"Davey, NE",Davey,NE,40.9838,-96.6692,"Davey, NE"
"Manter, KS",Manter,KS,37.5243,-101.8839,"Manter, KS"
"Comfort, WV",Comfort,WV,38.1317,-81.6102,"Comfort, WV"
"Yoder, WY",Yoder,WY,41.917,-104.2956,"Yoder, WY"
"Glencoe, OH",Glencoe,OH,40.0106,-80.8815,"Glencoe, OH"
"Harding-Birch Lakes, AK",Harding-Birch Lakes,AK,64.3711,-146.5999,"Harding-Birch Lakes, AK"
"Westby, MT",Westby,MT,48.871,-104.0551,"Westby, MT"
"Thynedale, VA",Thynedale,VA,36.8182,-78.4774,"Thynedale, VA"
"Hartline, WA",Hartline,WA,47.6895,-119.1081,"Hartline, WA"
"Exline, IA",Exline,IA,40.649,-92.8432,"Exline, IA"
"Lake McMurray, WA",Lake McMurray,WA,48.313,-122.2317,"Lake McMurray, WA"
"Kanorado, KS",Kanorado,KS,39.3365,-102.0372,"Kanorado, KS"
"Bogard, MO",Bogard,MO,39.4579,-93.5239,"Bogard, MO"
"Norge, OK",Norge,OK,34.9892,-97.9941,"Norge, OK"
"Allentown, GA",Allentown,GA,32.5855,-83.2273,"Allentown, GA"
"Chinook, WA",Chinook,WA,46.2755,-123.9425,"Chinook, WA"
"Gakona, AK",Gakona,AK,62.3609,-145.2657,"Gakona, AK"
"Laurel Mountain, PA",Laurel Mountain,PA,40.2112,-79.1851,"Laurel Mountain, PA"
"Concord, IL",Concord,IL,39.8157,-90.37,"Concord, IL"
"Republican City, NE",Republican City,NE,40.0987,-99.2223,"Republican City, NE"
"White Heath, IL",White Heath,IL,40.087,-88.5115,"White Heath, IL"
"Parkman, OH",Parkman,OH,41.3722,-81.0591,"Parkman, OH"
"Dawn, MO",Dawn,MO,39.6713,-93.6341,"Dawn, MO"
"Trinity Center, CA",Trinity Center,CA,40.9841,-122.7083,"Trinity Center, CA"
"Blue Sky, CO",Blue Sky,CO,40.3002,-103.8057,"Blue Sky, CO"
"Little Bitterroot Lake, MT",Little Bitterroot Lake,MT,48.118,-114.7206,"Little Bitterroot Lake, MT"
"Center Sandwich, NH",Center Sandwich,NH,43.8085,-71.4395,"Center Sandwich, NH"
"Lewis, WI",Lewis,WI,45.7159,-92.3965,"Lewis, WI"
"Winthrop, NY",Winthrop,NY,44.8006,-74.8016,"Winthrop, NY"
"Hillsboro, NM",Hillsboro,NM,32.9218,-107.5774,"Hillsboro, NM"
"Webster, PA",Webster,PA,40.1877,-79.8489,"Webster, PA"
"Glacier, WA",Glacier,WA,48.8902,-121.9323,"Glacier, WA"
"Williamson, IA",Williamson,IA,41.0883,-93.2568,"Williamson, IA"
"Elvaston, IL",Elvaston,IL,40.3954,-91.2493,"Elvaston, IL"
"Kobuk, AK",Kobuk,AK,66.931,-156.8939,"Kobuk, AK"
"Ouzinkie, AK",Ouzinkie,AK,57.9222,-152.4674,"Ouzinkie, AK"
"Sycamore, SC",Sycamore,SC,33.0362,-81.2223,"Sycamore, SC"
"Amesville, OH",Amesville,OH,39.4016,-81.9549,"Amesville, OH"
"Mount Union, IA",Mount Union,IA,41.0576,-91.3914,"Mount Union, IA"
"Steely Hollow, OK",Steely Hollow,OK,35.9887,-94.9578,"Steely Hollow, OK"
"New Castle, VA",New Castle,VA,37.5013,-80.1119,"New Castle, VA"
"Columbus, KY",Columbus,KY,36.7596,-89.102,"Columbus, KY"
"Brunsville, IA",Brunsville,IA,42.811,-96.2666,"Brunsville, IA"
"Stella, MO",Stella,MO,36.7624,-94.1908,"Stella, MO"
"Montrose, WV",Montrose,WV,39.0671,-79.8144,"Montrose, WV"
"Kimball, WV",Kimball,WV,37.4268,-81.5078,"Kimball, WV"
"Vance, SC",Vance,SC,33.4365,-80.42,"Vance, SC"
"Houlton, WI",Houlton,WI,45.0607,-92.7903,"Houlton, WI"
"Lansing, NC",Lansing,NC,36.4989,-81.5098,"Lansing, NC"
"Grover, CO",Grover,CO,40.8691,-104.226,"Grover, CO"
"Wheatcroft, KY",Wheatcroft,KY,37.4893,-87.8612,"Wheatcroft, KY"
"Cody, NE",Cody,NE,42.9377,-101.2489,"Cody, NE"
"Farmington, KY",Farmington,KY,36.6691,-88.5276,"Farmington, KY"
"Grasston, MN",Grasston,MN,45.7957,-93.1524,"Grasston, MN"
"Oilton, TX",Oilton,TX,27.4693,-98.9672,"Oilton, TX"
"Dover, IL",Dover,IL,41.4339,-89.3962,"Dover, IL"
"Fairview, VA",Fairview,VA,36.8292,-78.4653,"Fairview, VA"
"Geneva, IA",Geneva,IA,42.6748,-93.1298,"Geneva, IA"
"St. Charles, ID",St. Charles,ID,42.1124,-111.3904,"St. Charles, ID"
"Tanacross, AK",Tanacross,AK,63.3523,-143.4318,"Tanacross, AK"
"Dickerson City, FL",Dickerson City,FL,30.4826,-87.0651,"Dickerson City, FL"
"Barnes, KS",Barnes,KS,39.7116,-96.8733,"Barnes, KS"
"Boardman, NC",Boardman,NC,34.4365,-78.9468,"Boardman, NC"
"Collins, MO",Collins,MO,37.8906,-93.6215,"Collins, MO"
"Braddyville, IA",Braddyville,IA,40.5806,-95.0312,"Braddyville, IA"
"Osage, WY",Osage,WY,43.9848,-104.4269,"Osage, WY"
"Coleta, IL",Coleta,IL,41.9021,-89.7998,"Coleta, IL"
"Isabel, SD",Isabel,SD,45.3938,-101.4326,"Isabel, SD"
"Slabtown, PA",Slabtown,PA,40.9051,-76.4059,"Slabtown, PA"
"Gilliam, LA",Gilliam,LA,32.829,-93.8433,"Gilliam, LA"
"Concord, NE",Concord,NE,42.3838,-96.9891,"Concord, NE"
"Rocky, OK",Rocky,OK,35.156,-99.0593,"Rocky, OK"
"Admire, KS",Admire,KS,38.641,-96.102,"Admire, KS"
"Colfax, ND",Colfax,ND,46.4709,-96.8724,"Colfax, ND"
"Cowlington, OK",Cowlington,OK,35.3106,-94.7879,"Cowlington, OK"
"Pax, WV",Pax,WV,37.9098,-81.2648,"Pax, WV"
"Salem, SC",Salem,SC,34.8879,-82.9752,"Salem, SC"
"Hemlock, OH",Hemlock,OH,39.5905,-82.1545,"Hemlock, OH"
"Farmington, WA",Farmington,WA,47.0887,-117.0464,"Farmington, WA"
"Cedar Grove, IN",Cedar Grove,IN,39.356,-84.9372,"Cedar Grove, IN"
"Tolna, ND",Tolna,ND,47.8257,-98.4382,"Tolna, ND"
"Hastings, IA",Hastings,IA,41.0251,-95.4948,"Hastings, IA"
"Woodlawn Park, OK",Woodlawn Park,OK,35.5096,-97.6499,"Woodlawn Park, OK"
"Homestead, IA",Homestead,IA,41.7627,-91.8731,"Homestead, IA"
"Crabtree, PA",Crabtree,PA,40.3639,-79.4694,"Crabtree, PA"
"Arbovale, WV",Arbovale,WV,38.4353,-79.8116,"Arbovale, WV"
"Leeper, PA",Leeper,PA,41.3704,-79.3056,"Leeper, PA"
"Brandsville, MO",Brandsville,MO,36.6507,-91.6964,"Brandsville, MO"
"Geiger, AL",Geiger,AL,32.8698,-88.313,"Geiger, AL"
"Council Hill, OK",Council Hill,OK,35.5559,-95.6525,"Council Hill, OK"
"Crandall, IN",Crandall,IN,38.2881,-86.0659,"Crandall, IN"
"Delaware, IA",Delaware,IA,42.4713,-91.339,"Delaware, IA"
"Sprague, NE",Sprague,NE,40.6266,-96.7445,"Sprague, NE"
"Beaver Valley, AZ",Beaver Valley,AZ,34.3409,-111.2987,"Beaver Valley, AZ"
"Capron, VA",Capron,VA,36.7093,-77.2013,"Capron, VA"
"Rochester, KY",Rochester,KY,37.2093,-86.8921,"Rochester, KY"
"Diehlstadt, MO",Diehlstadt,MO,36.9593,-89.4323,"Diehlstadt, MO"
"Frankfort, SD",Frankfort,SD,44.8777,-98.3092,"Frankfort, SD"
"Eros, LA",Eros,LA,32.3926,-92.4239,"Eros, LA"
"Metamora, IN",Metamora,IN,39.4481,-85.1378,"Metamora, IN"
"Indianola, OK",Indianola,OK,35.1635,-95.7761,"Indianola, OK"
"Ozora, MO",Ozora,MO,37.8666,-90.0517,"Ozora, MO"
"Wales, AK",Wales,AK,65.6119,-168.0773,"Wales, AK"
"Campbell, MN",Campbell,MN,46.0975,-96.4055,"Campbell, MN"
"Nelsonville, WI",Nelsonville,WI,44.4937,-89.3091,"Nelsonville, WI"
"Ridott, IL",Ridott,IL,42.2967,-89.4771,"Ridott, IL"
"Louann, AR",Louann,AR,33.3915,-92.7923,"Louann, AR"
"Summit Lake, WI",Summit Lake,WI,45.3759,-89.2045,"Summit Lake, WI"
"Melvin Village, NH",Melvin Village,NH,43.6894,-71.3033,"Melvin Village, NH"
"Volant, PA",Volant,PA,41.1132,-80.2589,"Volant, PA"
"Abiquiu, NM",Abiquiu,NM,36.2017,-106.3239,"Abiquiu, NM"
"Navarino, WI",Navarino,WI,44.6108,-88.4936,"Navarino, WI"
"Bridgewater, IA",Bridgewater,IA,41.2472,-94.669,"Bridgewater, IA"
"Green Mountain, IA",Green Mountain,IA,42.1019,-92.8196,"Green Mountain, IA"
"Blackwater, MO",Blackwater,MO,38.9793,-92.992,"Blackwater, MO"
"Warwick, OK",Warwick,OK,35.6882,-97.0016,"Warwick, OK"
"Crowheart, WY",Crowheart,WY,43.3398,-109.2298,"Crowheart, WY"
"Waltham, MN",Waltham,MN,43.8193,-92.8746,"Waltham, MN"
"Rowan, IA",Rowan,IA,42.7391,-93.5504,"Rowan, IA"
"Lincolnshire, KY",Lincolnshire,KY,38.2238,-85.6216,"Lincolnshire, KY"
"Litchville, ND",Litchville,ND,46.6566,-98.1917,"Litchville, ND"
"Lamar, OK",Lamar,OK,35.0942,-96.1238,"Lamar, OK"
"Longville, MN",Longville,MN,46.9877,-94.212,"Longville, MN"
"Popponesset, MA",Popponesset,MA,41.5737,-70.4636,"Popponesset, MA"
"Waterloo, SC",Waterloo,SC,34.3562,-82.0571,"Waterloo, SC"
"Dana, IL",Dana,IL,40.9565,-88.95,"Dana, IL"
"Redings Mill, MO",Redings Mill,MO,37.0196,-94.517,"Redings Mill, MO"
"Cable, WI",Cable,WI,46.2013,-91.2933,"Cable, WI"
"St. Clement, MO",St. Clement,MO,39.2829,-91.2098,"St. Clement, MO"
"Hall, NY",Hall,NY,42.7965,-77.0679,"Hall, NY"
"Bellingham, MN",Bellingham,MN,45.1366,-96.2841,"Bellingham, MN"
"Buckhorn, NM",Buckhorn,NM,33.0315,-108.6944,"Buckhorn, NM"
"Connerville, OK",Connerville,OK,34.4436,-96.6359,"Connerville, OK"
"Jerusalem, OH",Jerusalem,OH,39.8519,-81.0961,"Jerusalem, OH"
"Willow City, ND",Willow City,ND,48.6046,-100.2934,"Willow City, ND"
"Landingville, PA",Landingville,PA,40.6256,-76.1235,"Landingville, PA"
"Elmo, MO",Elmo,MO,40.5187,-95.117,"Elmo, MO"
"Alexandria, MO",Alexandria,MO,40.3598,-91.4595,"Alexandria, MO"
"Ekron, KY",Ekron,KY,37.9302,-86.1765,"Ekron, KY"
"Rudy, AR",Rudy,AR,35.5285,-94.241,"Rudy, AR"
"Papineau, IL",Papineau,IL,40.9677,-87.7162,"Papineau, IL"
"Germantown, KY",Germantown,KY,38.6559,-83.9643,"Germantown, KY"
"Mount Vernon, AR",Mount Vernon,AR,35.2236,-92.124,"Mount Vernon, AR"
"Brady, MT",Brady,MT,48.0279,-111.8441,"Brady, MT"
"Tatums, OK",Tatums,OK,34.4779,-97.4661,"Tatums, OK"
"Martha, OK",Martha,OK,34.7262,-99.3868,"Martha, OK"
"Tecolote, NM",Tecolote,NM,35.4605,-105.2842,"Tecolote, NM"
"Waukena, CA",Waukena,CA,36.1361,-119.511,"Waukena, CA"
"Tallapoosa, MO",Tallapoosa,MO,36.5061,-89.817,"Tallapoosa, MO"
"McKeansburg, PA",McKeansburg,PA,40.6822,-76.0197,"McKeansburg, PA"
"West, MS",West,MS,33.1978,-89.7821,"West, MS"
"Wildrose, ND",Wildrose,ND,48.6299,-103.1837,"Wildrose, ND"
"Bristow, IA",Bristow,IA,42.7738,-92.9079,"Bristow, IA"
"Palmer, IA",Palmer,IA,42.6299,-94.5984,"Palmer, IA"
"Kiskimere, PA",Kiskimere,PA,40.6177,-79.584,"Kiskimere, PA"
"Dola, OH",Dola,OH,40.7848,-83.6989,"Dola, OH"
"Smith Island, MD",Smith Island,MD,37.9748,-76.0251,"Smith Island, MD"
"Anon Raices, PR",Anon Raices,PR,18.1392,-66.5866,"Anon Raices, PR"
"Lewis, CO",Lewis,CO,37.5017,-108.66,"Lewis, CO"
"Turney, MO",Turney,MO,39.6377,-94.321,"Turney, MO"
"Flemington, MO",Flemington,MO,37.8039,-93.5014,"Flemington, MO"
"Spray, OR",Spray,OR,44.8335,-119.7947,"Spray, OR"
"Meriden, IA",Meriden,IA,42.7945,-95.6341,"Meriden, IA"
"Genoa, CO",Genoa,CO,39.2782,-103.4984,"Genoa, CO"
"Lima, IL",Lima,IL,40.1766,-91.3782,"Lima, IL"
"Gravois Mills, MO",Gravois Mills,MO,38.3049,-92.8244,"Gravois Mills, MO"
"Lincoln, IA",Lincoln,IA,42.2635,-92.6914,"Lincoln, IA"
"Longview, IL",Longview,IL,39.8859,-88.0662,"Longview, IL"
"Excelsior Estates, MO",Excelsior Estates,MO,39.39,-94.2082,"Excelsior Estates, MO"
"Sand Fork, WV",Sand Fork,WV,38.9154,-80.7477,"Sand Fork, WV"
"Nicolaus, CA",Nicolaus,CA,38.8981,-121.5729,"Nicolaus, CA"
"Ithaca, NE",Ithaca,NE,41.1593,-96.5394,"Ithaca, NE"
"Reeder, ND",Reeder,ND,46.1059,-102.9422,"Reeder, ND"
"Girard, GA",Girard,GA,33.04,-81.7122,"Girard, GA"
"Hodges, SC",Hodges,SC,34.2876,-82.248,"Hodges, SC"
"Tina, MO",Tina,MO,39.538,-93.4414,"Tina, MO"
"Elkton, MN",Elkton,MN,43.6602,-92.7065,"Elkton, MN"
"Leon, WV",Leon,WV,38.7471,-81.9555,"Leon, WV"
"Tyaskin, MD",Tyaskin,MD,38.3193,-75.8738,"Tyaskin, MD"
"Worthington, WV",Worthington,WV,39.4568,-80.2636,"Worthington, WV"
"Bear Creek, CA",Bear Creek,CA,37.2966,-120.4177,"Bear Creek, CA"
"Welton, IA",Welton,IA,41.9076,-90.5959,"Welton, IA"
"Goodwin, SD",Goodwin,SD,44.8775,-96.8497,"Goodwin, SD"
"Hordville, NE",Hordville,NE,41.0793,-97.8904,"Hordville, NE"
"Why, AZ",Why,AZ,32.259,-112.7307,"Why, AZ"
"Whiteash, IL",Whiteash,IL,37.7853,-88.9294,"Whiteash, IL"
"Pine River, WI",Pine River,WI,44.1483,-89.0757,"Pine River, WI"
"Spencer, SD",Spencer,SD,43.7276,-97.5911,"Spencer, SD"
"Plevna, MT",Plevna,MT,46.4184,-104.5186,"Plevna, MT"
"Pioneer, LA",Pioneer,LA,32.7381,-91.4381,"Pioneer, LA"
"Anthonyville, AR",Anthonyville,AR,35.0398,-90.3403,"Anthonyville, AR"
"Peterman, AL",Peterman,AL,31.5837,-87.2631,"Peterman, AL"
"Mentor, MN",Mentor,MN,47.6966,-96.144,"Mentor, MN"
"Reed, AR",Reed,AR,33.7017,-91.4458,"Reed, AR"
"Searsboro, IA",Searsboro,IA,41.5792,-92.7042,"Searsboro, IA"
"Deer Island, OR",Deer Island,OR,45.9332,-122.8501,"Deer Island, OR"
"Rarden, OH",Rarden,OH,38.9233,-83.2425,"Rarden, OH"
"Beverly, KS",Beverly,KS,39.0138,-97.9755,"Beverly, KS"
"Palo Pinto, TX",Palo Pinto,TX,32.7692,-98.3007,"Palo Pinto, TX"
"Barlow, OR",Barlow,OR,45.2523,-122.7224,"Barlow, OR"
"Clifton, OH",Clifton,OH,39.7972,-83.8257,"Clifton, OH"
"Milton, NC",Milton,NC,36.5372,-79.2081,"Milton, NC"
"Edison, WA",Edison,WA,48.5602,-122.4311,"Edison, WA"
"Morrowville, KS",Morrowville,KS,39.8453,-97.1727,"Morrowville, KS"
"West Chester, IA",West Chester,IA,41.34,-91.8169,"West Chester, IA"
"Big Creek, MS",Big Creek,MS,33.8464,-89.4159,"Big Creek, MS"
"Normandy, TN",Normandy,TN,35.4523,-86.2582,"Normandy, TN"
"Summerfield, KS",Summerfield,KS,39.9968,-96.3493,"Summerfield, KS"
"Pottery Addition, OH",Pottery Addition,OH,40.4031,-80.6241,"Pottery Addition, OH"
"Elk City, ID",Elk City,ID,45.8266,-115.4378,"Elk City, ID"
"Gallatin River Ranch, MT",Gallatin River Ranch,MT,45.9072,-111.3313,"Gallatin River Ranch, MT"
"Harrietta, MI",Harrietta,MI,44.3091,-85.7007,"Harrietta, MI"
"Powell, TX",Powell,TX,32.1128,-96.3236,"Powell, TX"
"Linn Grove, IA",Linn Grove,IA,42.8928,-95.2424,"Linn Grove, IA"
"Nesbitt, TX",Nesbitt,TX,32.5886,-94.4469,"Nesbitt, TX"
"Maple Falls, WA",Maple Falls,WA,48.9135,-122.1048,"Maple Falls, WA"
"Boaz, WI",Boaz,WI,43.3299,-90.5278,"Boaz, WI"
"Hills and Dales, KY",Hills and Dales,KY,38.3005,-85.6249,"Hills and Dales, KY"
"Milton Center, OH",Milton Center,OH,41.3008,-83.8295,"Milton Center, OH"
"Dunnell, MN",Dunnell,MN,43.5604,-94.7751,"Dunnell, MN"
"National, MD",National,MD,39.6111,-78.9401,"National, MD"
"Crary, ND",Crary,ND,48.0716,-98.6384,"Crary, ND"
"Smithfield, WV",Smithfield,WV,39.5011,-80.5553,"Smithfield, WV"
"Rosendale, MO",Rosendale,MO,40.0409,-94.8236,"Rosendale, MO"
"Dayville, OR",Dayville,OR,44.4667,-119.5321,"Dayville, OR"
"Morland, KS",Morland,KS,39.349,-100.0743,"Morland, KS"
"Springbrook, IA",Springbrook,IA,42.1658,-90.4791,"Springbrook, IA"
"Atlanta, LA",Atlanta,LA,31.8064,-92.7383,"Atlanta, LA"
"Preston, KS",Preston,KS,37.7584,-98.5578,"Preston, KS"
"Pine Flat, CA",Pine Flat,CA,35.8737,-118.6427,"Pine Flat, CA"
"Hardy, NE",Hardy,NE,40.0114,-97.9238,"Hardy, NE"
"Jakin, GA",Jakin,GA,31.0901,-84.9822,"Jakin, GA"
"Wheeler, IL",Wheeler,IL,39.0431,-88.3188,"Wheeler, IL"
"Jersey, GA",Jersey,GA,33.7177,-83.8,"Jersey, GA"
"Erhard, MN",Erhard,MN,46.4836,-96.0965,"Erhard, MN"
"Timblin, PA",Timblin,PA,40.9673,-79.199,"Timblin, PA"
"Leesville, OH",Leesville,OH,40.4519,-81.2095,"Leesville, OH"
"Banks Lake South, WA",Banks Lake South,WA,47.6315,-119.276,"Banks Lake South, WA"
"Olney, MT",Olney,MT,48.5489,-114.572,"Olney, MT"
"Emhouse, TX",Emhouse,TX,32.1607,-96.5772,"Emhouse, TX"
"Fall River, KS",Fall River,KS,37.6078,-96.0285,"Fall River, KS"
"Standard City, IL",Standard City,IL,39.3504,-89.7836,"Standard City, IL"
"Big Lake, MO",Big Lake,MO,40.0735,-95.3518,"Big Lake, MO"
"Whitten, IA",Whitten,IA,42.2626,-93.0092,"Whitten, IA"
"Windsor, SC",Windsor,SC,33.4809,-81.5135,"Windsor, SC"
"Fairfield, UT",Fairfield,UT,40.2462,-112.0843,"Fairfield, UT"
"Nunez, GA",Nunez,GA,32.492,-82.3466,"Nunez, GA"
"Foss, OK",Foss,OK,35.4501,-99.1707,"Foss, OK"
"Austwell, TX",Austwell,TX,28.3911,-96.8437,"Austwell, TX"
"Montgomery Creek, CA",Montgomery Creek,CA,40.8415,-121.9215,"Montgomery Creek, CA"
"Alba, PA",Alba,PA,41.7059,-76.8277,"Alba, PA"
"Jacksonville, MO",Jacksonville,MO,39.5878,-92.4726,"Jacksonville, MO"
"Northville, SD",Northville,SD,45.1554,-98.5793,"Northville, SD"
"Lawrence Creek, OK",Lawrence Creek,OK,36.0838,-96.4268,"Lawrence Creek, OK"
"Grand Marsh, WI",Grand Marsh,WI,43.8852,-89.7072,"Grand Marsh, WI"
"Snyder, CO",Snyder,CO,40.3309,-103.592,"Snyder, CO"
"North Johns, AL",North Johns,AL,33.368,-87.1008,"North Johns, AL"
"Camden-on-Gauley, WV",Camden-on-Gauley,WV,38.3686,-80.5973,"Camden-on-Gauley, WV"
"Mount Auburn, IA",Mount Auburn,IA,42.2573,-92.0939,"Mount Auburn, IA"
"Mona, IA",Mona,IA,43.4833,-92.9501,"Mona, IA"
"Waterville, IA",Waterville,IA,43.2083,-91.296,"Waterville, IA"
"Cloud Lake, FL",Cloud Lake,FL,26.6743,-80.0731,"Cloud Lake, FL"
"Sharon, KS",Sharon,KS,37.2498,-98.4177,"Sharon, KS"
